numberOfInstances,combination,nodeName,podName,energyConsumption
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod1,167.307
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod2,164.52
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod3,158.022
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod4,156.498
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod5,164.772
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod6,166.83
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod7,168.522
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod8,165.081
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod9,165.342
10,10kind-worker-0kind-worker2,kind-worker,instances10-10kind-worker-0kind-worker2-pod10,168.882
10,9kind-worker-1kind-worker2,kind-worker,instances10-9kind-worker-1kind-worker2-pod1,168.087
10,9kind-worker-1kind-worker2,kind-worker,instances10-9kind-worker-1kind-worker2-pod2,163.098
10,9kind-worker-1kind-worker2,kind-worker,instances10-9kind-worker-1kind-worker2-pod3,158.25
10,9kind-worker-1kind-worker2,kind-worker,instances10-9kind-worker-1kind-worker2-pod4,166.959
10,9kind-worker-1kind-worker2,kind-worker,instances10-9kind-worker-1kind-worker2-pod5,159.054
10,9kind-worker-1kind-worker2,kind-worker,instances10-9kind-worker-1kind-worker2-pod6,168.345
10,9kind-worker-1kind-worker2,kind-worker,instances10-9kind-worker-1kind-worker2-pod7,167.538
10,9kind-worker-1kind-worker2,kind-worker,instances10-9kind-worker-1kind-worker2-pod8,156.498
10,9kind-worker-1kind-worker2,kind-worker,instances10-9kind-worker-1kind-worker2-pod9,163.113
10,9kind-worker-1kind-worker2,kind-worker2,instances10-9kind-worker-1kind-worker2-pod10,146.505
10,8kind-worker-2kind-worker2,kind-worker,instances10-8kind-worker-2kind-worker2-pod1,162.918
10,8kind-worker-2kind-worker2,kind-worker,instances10-8kind-worker-2kind-worker2-pod2,161.391
10,8kind-worker-2kind-worker2,kind-worker,instances10-8kind-worker-2kind-worker2-pod3,159.567
10,8kind-worker-2kind-worker2,kind-worker,instances10-8kind-worker-2kind-worker2-pod4,160.311
10,8kind-worker-2kind-worker2,kind-worker,instances10-8kind-worker-2kind-worker2-pod5,159.405
10,8kind-worker-2kind-worker2,kind-worker,instances10-8kind-worker-2kind-worker2-pod6,155.145
10,8kind-worker-2kind-worker2,kind-worker,instances10-8kind-worker-2kind-worker2-pod7,158.727
10,8kind-worker-2kind-worker2,kind-worker,instances10-8kind-worker-2kind-worker2-pod8,159.681
10,8kind-worker-2kind-worker2,kind-worker2,instances10-8kind-worker-2kind-worker2-pod9,137.049
10,8kind-worker-2kind-worker2,kind-worker2,instances10-8kind-worker-2kind-worker2-pod10,151.422
10,7kind-worker-3kind-worker2,kind-worker,instances10-7kind-worker-3kind-worker2-pod1,167.673
10,7kind-worker-3kind-worker2,kind-worker,instances10-7kind-worker-3kind-worker2-pod2,172.365
10,7kind-worker-3kind-worker2,kind-worker,instances10-7kind-worker-3kind-worker2-pod3,160.011
10,7kind-worker-3kind-worker2,kind-worker,instances10-7kind-worker-3kind-worker2-pod4,165.48
10,7kind-worker-3kind-worker2,kind-worker,instances10-7kind-worker-3kind-worker2-pod5,159.18
10,7kind-worker-3kind-worker2,kind-worker,instances10-7kind-worker-3kind-worker2-pod6,168.606
10,7kind-worker-3kind-worker2,kind-worker,instances10-7kind-worker-3kind-worker2-pod7,167.1
10,7kind-worker-3kind-worker2,kind-worker2,instances10-7kind-worker-3kind-worker2-pod8,149.895
10,7kind-worker-3kind-worker2,kind-worker2,instances10-7kind-worker-3kind-worker2-pod9,141.963
10,7kind-worker-3kind-worker2,kind-worker2,instances10-7kind-worker-3kind-worker2-pod10,113.385
10,6kind-worker-4kind-worker2,kind-worker,instances10-6kind-worker-4kind-worker2-pod1,171.783
10,6kind-worker-4kind-worker2,kind-worker,instances10-6kind-worker-4kind-worker2-pod2,172.722
10,6kind-worker-4kind-worker2,kind-worker,instances10-6kind-worker-4kind-worker2-pod3,164.343
10,6kind-worker-4kind-worker2,kind-worker,instances10-6kind-worker-4kind-worker2-pod4,170.424
10,6kind-worker-4kind-worker2,kind-worker,instances10-6kind-worker-4kind-worker2-pod5,175.083
10,6kind-worker-4kind-worker2,kind-worker,instances10-6kind-worker-4kind-worker2-pod6,163.908
10,6kind-worker-4kind-worker2,kind-worker2,instances10-6kind-worker-4kind-worker2-pod7,124.782
10,6kind-worker-4kind-worker2,kind-worker2,instances10-6kind-worker-4kind-worker2-pod8,142.662
10,6kind-worker-4kind-worker2,kind-worker2,instances10-6kind-worker-4kind-worker2-pod9,134.97
10,6kind-worker-4kind-worker2,kind-worker2,instances10-6kind-worker-4kind-worker2-pod10,142.401
10,5kind-worker-5kind-worker2,kind-worker,instances10-5kind-worker-5kind-worker2-pod1,169.281
10,5kind-worker-5kind-worker2,kind-worker,instances10-5kind-worker-5kind-worker2-pod2,167.919
10,5kind-worker-5kind-worker2,kind-worker,instances10-5kind-worker-5kind-worker2-pod3,170.187
10,5kind-worker-5kind-worker2,kind-worker,instances10-5kind-worker-5kind-worker2-pod4,169.731
10,5kind-worker-5kind-worker2,kind-worker,instances10-5kind-worker-5kind-worker2-pod5,160.131
10,5kind-worker-5kind-worker2,kind-worker2,instances10-5kind-worker-5kind-worker2-pod6,163.728
10,5kind-worker-5kind-worker2,kind-worker2,instances10-5kind-worker-5kind-worker2-pod7,162.171
10,5kind-worker-5kind-worker2,kind-worker2,instances10-5kind-worker-5kind-worker2-pod8,160.641
10,5kind-worker-5kind-worker2,kind-worker2,instances10-5kind-worker-5kind-worker2-pod9,165.912
10,5kind-worker-5kind-worker2,kind-worker2,instances10-5kind-worker-5kind-worker2-pod10,167.034
10,4kind-worker-6kind-worker2,kind-worker,instances10-4kind-worker-6kind-worker2-pod1,148.617
10,4kind-worker-6kind-worker2,kind-worker,instances10-4kind-worker-6kind-worker2-pod2,115.461
10,4kind-worker-6kind-worker2,kind-worker,instances10-4kind-worker-6kind-worker2-pod3,128.664
10,4kind-worker-6kind-worker2,kind-worker,instances10-4kind-worker-6kind-worker2-pod4,152.952
10,4kind-worker-6kind-worker2,kind-worker2,instances10-4kind-worker-6kind-worker2-pod5,165.735
10,4kind-worker-6kind-worker2,kind-worker2,instances10-4kind-worker-6kind-worker2-pod6,177.966
10,4kind-worker-6kind-worker2,kind-worker2,instances10-4kind-worker-6kind-worker2-pod7,172.029
10,4kind-worker-6kind-worker2,kind-worker2,instances10-4kind-worker-6kind-worker2-pod8,181.203
10,4kind-worker-6kind-worker2,kind-worker2,instances10-4kind-worker-6kind-worker2-pod9,177.333
10,4kind-worker-6kind-worker2,kind-worker2,instances10-4kind-worker-6kind-worker2-pod10,169.593
10,3kind-worker-7kind-worker2,kind-worker,instances10-3kind-worker-7kind-worker2-pod1,145.188
10,3kind-worker-7kind-worker2,kind-worker,instances10-3kind-worker-7kind-worker2-pod2,153.39
10,3kind-worker-7kind-worker2,kind-worker,instances10-3kind-worker-7kind-worker2-pod3,143.397
10,3kind-worker-7kind-worker2,kind-worker2,instances10-3kind-worker-7kind-worker2-pod4,168.09
10,3kind-worker-7kind-worker2,kind-worker2,instances10-3kind-worker-7kind-worker2-pod5,173.919
10,3kind-worker-7kind-worker2,kind-worker2,instances10-3kind-worker-7kind-worker2-pod6,173.748
10,3kind-worker-7kind-worker2,kind-worker2,instances10-3kind-worker-7kind-worker2-pod7,172.239
10,3kind-worker-7kind-worker2,kind-worker2,instances10-3kind-worker-7kind-worker2-pod8,166.728
10,3kind-worker-7kind-worker2,kind-worker2,instances10-3kind-worker-7kind-worker2-pod9,164.499
10,3kind-worker-7kind-worker2,kind-worker2,instances10-3kind-worker-7kind-worker2-pod10,174.906
10,2kind-worker-8kind-worker2,kind-worker,instances10-2kind-worker-8kind-worker2-pod1,151.464
10,2kind-worker-8kind-worker2,kind-worker,instances10-2kind-worker-8kind-worker2-pod2,138.066
10,2kind-worker-8kind-worker2,kind-worker2,instances10-2kind-worker-8kind-worker2-pod3,180.27
10,2kind-worker-8kind-worker2,kind-worker2,instances10-2kind-worker-8kind-worker2-pod4,166.812
10,2kind-worker-8kind-worker2,kind-worker2,instances10-2kind-worker-8kind-worker2-pod5,165.342
10,2kind-worker-8kind-worker2,kind-worker2,instances10-2kind-worker-8kind-worker2-pod6,160.305
10,2kind-worker-8kind-worker2,kind-worker2,instances10-2kind-worker-8kind-worker2-pod7,153.741
10,2kind-worker-8kind-worker2,kind-worker2,instances10-2kind-worker-8kind-worker2-pod8,162.204
10,2kind-worker-8kind-worker2,kind-worker2,instances10-2kind-worker-8kind-worker2-pod9,164.079
10,2kind-worker-8kind-worker2,kind-worker2,instances10-2kind-worker-8kind-worker2-pod10,166.983
10,1kind-worker-9kind-worker2,kind-worker,instances10-1kind-worker-9kind-worker2-pod1,149.034
10,1kind-worker-9kind-worker2,kind-worker2,instances10-1kind-worker-9kind-worker2-pod2,171.084
10,1kind-worker-9kind-worker2,kind-worker2,instances10-1kind-worker-9kind-worker2-pod3,162.855
10,1kind-worker-9kind-worker2,kind-worker2,instances10-1kind-worker-9kind-worker2-pod4,156.819
10,1kind-worker-9kind-worker2,kind-worker2,instances10-1kind-worker-9kind-worker2-pod5,161.526
10,1kind-worker-9kind-worker2,kind-worker2,instances10-1kind-worker-9kind-worker2-pod6,164.136
10,1kind-worker-9kind-worker2,kind-worker2,instances10-1kind-worker-9kind-worker2-pod7,156.102
10,1kind-worker-9kind-worker2,kind-worker2,instances10-1kind-worker-9kind-worker2-pod8,165.279
10,1kind-worker-9kind-worker2,kind-worker2,instances10-1kind-worker-9kind-worker2-pod9,164.865
10,1kind-worker-9kind-worker2,kind-worker2,instances10-1kind-worker-9kind-worker2-pod10,170.529
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod1,170.685
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod2,171.318
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod3,154.731
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod4,172.209
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod5,166.251
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod6,163.284
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod7,175.629
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod8,169.329
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod9,167.685
10,0kind-worker-10kind-worker2,kind-worker2,instances10-0kind-worker-10kind-worker2-pod10,169.176
